,recall,precision,pf,pci_20,ifa,wins
alsa.csv,0.77,0.435,0.605,0.48,2.0,4
arcallians.csv,0.725,0.46499999999999997,0.48,0.545,1.0,11
arianne.csv,0.955,0.42,0.935,0.47,1.0,3
aztec.csv,0.495,0.565,0.29500000000000004,0.605,0.0,14
biopax.csv,0.99,0.395,0.955,0.43,1.0,1
bl-toolkit.csv,0.845,0.39,0.955,0.45,1.5,0
gnupdate.csv,0.6399999999999999,0.475,0.395,0.59,1.5,12
les-indemodables.csv,0.645,0.45,0.445,0.445,1.0,5
ng4j.csv,0.56,0.56,0.24,0.58,0.0,13
openxava.csv,0.395,0.5,0.32,0.475,0.5,9
phonon-vlc-mplayer.csv,0.635,0.61,0.275,0.605,0.0,15
qgis.csv,0.6000000000000001,0.375,0.35,0.52,3.0,2
rsyslog.csv,0.675,0.445,0.35,0.48,1.0,7
vars-redux.csv,0.705,0.46499999999999997,0.5800000000000001,0.43,0.5,6
xapian.csv,0.71,0.475,0.55,0.5549999999999999,1.5,10
xqilla.csv,0.185,0.415,0.315,0.61,1.0,8
