,f1,g,recall,precision,pf,wins
alsa.csv,0.5700000000000001,0.61,0.77,0.435,0.605,11
arcallians.csv,0.545,0.595,0.725,0.46499999999999997,0.48,13
arianne.csv,0.575,0.255,0.955,0.42,0.935,3
aztec.csv,0.41000000000000003,0.51,0.495,0.565,0.29500000000000004,7
biopax.csv,0.56,0.19,0.99,0.395,0.955,2
bl-toolkit.csv,0.49,0.065,0.845,0.39,0.955,1
gnupdate.csv,0.55,0.545,0.6399999999999999,0.475,0.395,12
les-indemodables.csv,0.485,0.55,0.645,0.45,0.445,6
ng4j.csv,0.5800000000000001,0.575,0.56,0.56,0.24,14
openxava.csv,0.325,0.41500000000000004,0.395,0.5,0.32,4
phonon-vlc-mplayer.csv,0.55,0.62,0.635,0.61,0.275,15
qgis.csv,0.445,0.51,0.6000000000000001,0.375,0.35,5
rsyslog.csv,0.42,0.495,0.675,0.445,0.35,8
vars-redux.csv,0.56,0.61,0.705,0.46499999999999997,0.5800000000000001,10
xapian.csv,0.56,0.53,0.71,0.475,0.55,9
xqilla.csv,0.16999999999999998,0.21500000000000002,0.185,0.415,0.315,0
