,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.01,0.0,0.01,0.0,0.0
fluent-nhibernate.csv,0.01,0.09,0.05,0.05,0.13,0.04,0.0
geogebra.csv,0.05,0.38,0.23,0.85,0.83,0.0,0.22
hibernate.csv,0.11,0.46,0.72,0.19,0.0,0.34,0.14
jasperreports.csv,0.0,0.02,0.0,0.05,0.02,0.0,0.01
kvs.csv,0.0,0.33,0.12,0.03,0.16,0.26,0.06
phet.csv,0.29,0.0,0.48,0.67,0.45,0.29,0.26
