,xmemcached.csv,httpcontentparser.csv,bdbbasic.csv,qse.csv,google-gears.csv
bdbbasic.csv,4.0,9.0,0.0,1.0,1.0
google-gears.csv,6.0,16.0,7.0,4.0,0.0
httpcontentparser.csv,86.0,0.0,15.0,6.0,0.0
qse.csv,7.0,2.0,2.0,0.0,0.0
xmemcached.csv,0.0,6.0,9.0,7.0,0.0
