,f1,g,recall,precision,pf,wins
checker-framework.csv,0.44999999999999996,0.53,0.565,0.42,0.445,15
clamav.csv,0.475,0.5700000000000001,0.64,0.45999999999999996,0.4,18
customsagetv.csv,0.28500000000000003,0.22,0.185,0.5349999999999999,0.135,1
gss.csv,0.5700000000000001,0.62,0.76,0.44,0.675,17
guineu.csv,0.36,0.405,0.4,0.415,0.375,5
inkscape.csv,0.46499999999999997,0.315,0.775,0.4,0.73,6
mpqc.csv,0.315,0.36,0.33,0.305,0.45499999999999996,0
nsis.csv,0.415,0.505,0.67,0.31,0.715,3
octave.csv,0.33999999999999997,0.41000000000000003,0.375,0.405,0.3,7
owfs.csv,0.49,0.52,0.7,0.375,0.725,11
owlib.csv,0.52,0.58,0.615,0.51,0.38,19
pamguard.csv,0.4,0.48,0.445,0.405,0.3,14
papertoolkit.csv,0.335,0.315,0.275,0.42,0.225,2
prelude.csv,0.535,0.435,0.9299999999999999,0.38,0.855,13
pustefix.csv,0.355,0.44,0.41,0.495,0.315,12
robocode.csv,0.48,0.58,0.605,0.43999999999999995,0.41500000000000004,16
scenemonitor.csv,0.305,0.355,0.32,0.495,0.20500000000000002,10
tango-cs.csv,0.41500000000000004,0.425,0.545,0.365,0.5,9
uwom-server.csv,0.4,0.38,0.335,0.39,0.315,4
zengine.csv,0.52,0.33499999999999996,0.93,0.37,0.905,8
