,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,1555.0,1078.0,576.0,395.0,98.5
encog-java.csv,782.5,180.0,53.0,191.0,98.5
h2database.csv,291.0,486.5,204.5,196.0,98.5
jaql.csv,1260.0,765.5,378.0,295.0,98.5
raven-monitoring.csv,1931.0,1425.5,191.0,479.5,96.5
