,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.85,1.0,1.0,0.01,0.97,0.96
jahshaka.csv,0.44,0.27,0.87,0.64,0.69,0.78
jam-daq.csv,0.62,0.91,0.68,0.45,0.43,0.4
jatlas.csv,0.78,0.68,0.81,0.57,0.15,0.59
jedit.csv,0.36,0.94,0.82,1.0,0.94,1.0
open-media-library.csv,0.72,0.57,0.41,1.05,0.32,0.59
