,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,99.0,97.5,837.5,97.5,22505.0,198.0
jlinalg.csv,99.0,99.0,1650.5,97.5,14137.0,393.5
knowledge.csv,99.0,99.0,1561.5,97.5,16590.5,96.5
massiv.csv,92.5,94.5,0.0,0.0,512.5,31.5
playerstage.csv,98.5,99.0,548.0,97.5,8728.0,394.5
ultimairis.csv,92.5,99.0,937.5,97.5,18513.5,296.0
