,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,0.37,0.01,0.1,1.0,0.85,0.61,0.07
emulemorph.csv,0.17,0.0,0.07,0.0,1.0,0.22,1.0
htmlunit.csv,0.4,0.02,0.12,0.5,0.75,1.0,0.14
jvcl.csv,0.33,0.0,1.0,0.17,1.0,0.18,0.0
m-m-m.csv,0.41,0.01,0.09,0.31,1.0,0.31,0.0
nh3d.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wgs-assembler.csv,1.0,0.02,0.0,0.67,1.0,0.24,0.0
