,owlib.csv,xharbour.csv,prelude.csv,graphmak.csv,octave.csv,checker-framework.csv,zengine.csv,zildo.csv,opengs.csv,tokratan.csv,jmol.csv,minig.csv,moving-pictures.csv,zabbix.csv,xfce.csv,ngl.csv,mesa3d.csv,nunit.csv,elvishrayrenderer.csv
checker-framework.csv,2.0,0.0,52.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0
elvishrayrenderer.csv,21.0,1.0,0.0,4.0,12.0,7.0,1.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
graphmak.csv,3.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,1.0,1.0
jmol.csv,4.0,0.0,0.0,1.0,9.0,1.0,0.0,7.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0
mesa3d.csv,0.0,4.0,0.0,3.0,9.0,2.0,2.0,3.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
minig.csv,1.0,0.0,0.0,3.0,10.0,23.0,0.0,5.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0
moving-pictures.csv,0.0,0.0,5.0,5.0,13.0,3.0,2.0,18.0,2.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ngl.csv,5.0,0.0,0.0,2.0,9.0,19.0,1.0,1.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0
nunit.csv,1.0,0.0,0.0,5.0,8.0,15.0,0.0,0.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
octave.csv,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,130.0,16.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
opengs.csv,9.0,0.0,52.0,2.0,12.0,2.0,3.0,0.0,0.0,4.0,0.0,15.0,5.0,2.0,0.0,4.0,8.0,1.0,0.0
owlib.csv,0.0,1.0,0.0,0.0,12.0,23.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0
prelude.csv,0.0,0.0,0.0,4.0,14.0,3.0,0.0,0.0,1.0,12.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
tokratan.csv,0.0,5.0,1.0,0.0,2.0,3.0,2.0,5.0,8.0,0.0,0.0,7.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0
xfce.csv,0.0,4.0,0.0,3.0,4.0,1.0,0.0,4.0,1.0,30.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
xharbour.csv,6.0,0.0,1.0,4.0,6.0,23.0,1.0,0.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
zabbix.csv,0.0,0.0,0.0,4.0,12.0,13.0,2.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
zengine.csv,0.0,0.0,0.0,3.0,7.0,8.0,0.0,3.0,1.0,12.0,1.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
zildo.csv,1.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
