,recall,precision,pf,wins
checker-framework.csv,0.37,0.48,0.22,10
elvishrayrenderer.csv,0.73,0.42,0.66,2
graphmak.csv,0.15,0.67,0.06,18
jmol.csv,0.69,0.48,0.46,9
mesa3d.csv,0.34,0.49,0.32,7
minig.csv,0.56,0.57,0.3,15
moving-pictures.csv,0.68,0.43,0.6,3
ngl.csv,0.55,0.46,0.4,8
nunit.csv,0.36,0.5,0.2,12
octave.csv,0.44,0.51,0.29,11
opengs.csv,0.3,0.56,0.17,14
owlib.csv,0.53,0.64,0.39,16
prelude.csv,0.93,0.44,0.87,1
tokratan.csv,0.46,0.6,0.25,17
xfce.csv,0.72,0.45,0.67,4
xharbour.csv,0.8,0.46,0.7,5
zabbix.csv,0.87,0.51,0.73,6
zengine.csv,0.92,0.44,0.87,0
zildo.csv,0.48,0.54,0.27,13
