,recall,precision,pf,pci_20,ifa,wins
boost-sandbox.csv,0.55,0.31,0.42,0.54,2.0,7
bscwweasel.csv,0.36,0.33,0.23,0.65,5.0,10
capcode.csv,0.58,0.32,0.44,0.52,3.0,6
cme.csv,0.0,0.0,0.0,0.0,82.0,0
emite.csv,0.3,0.32,0.27,0.69,4.0,9
fluent-nhibernate.csv,0.38,0.35,0.22,0.64,2.0,11
lamp.csv,0.73,0.32,0.58,0.4,7.0,5
mecat.csv,0.07,0.24,0.02,0.75,6.0,8
nodal.csv,0.51,0.44,0.21,0.5,3.0,13
pydev.csv,0.82,0.3,0.8,0.45,3.0,4
retromenu.csv,0.3,0.37,0.19,0.7,1.0,12
smbopensoft.csv,0.62,0.21,0.59,0.48,8.0,1
stuproa-cims.csv,0.48,0.4,0.22,0.6,2.0,14
thout.csv,0.85,0.27,0.74,0.4,3.0,3
uface.csv,0.94,0.26,0.73,0.38,8.0,2
