,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.36,0.36,0.71,0.7,0.91,0.9,0.62,0.94
aime.csv,0.75,0.44,0.48,0.59,0.92,0.46,0.55,0.65
badtrinitycore.csv,0.86,0.85,0.98,0.98,0.85,0.67,1.0,0.5
electric-core.csv,0.67,0.51,0.84,0.53,0.61,0.71,0.7,0.71
geochat.csv,0.88,0.91,0.99,0.98,0.95,0.93,0.99,0.83
mumble.csv,0.43,0.34,0.67,0.94,0.89,0.6,0.99,0.89
olsrd.csv,0.3,0.38,0.37,0.36,0.39,0.42,0.49,0.47
t-2.csv,0.9,0.95,0.99,0.95,0.67,0.91,0.99,0.58
