,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.04,0.37,0.65,0.77,0.72,0.72,0.75,0.91
aime.csv,0.85,1.0,0.57,0.38,0.21,0.94,0.94,0.81
badtrinitycore.csv,0.73,0.81,0.87,0.02,0.87,1.0,0.95,1.0
electric-core.csv,0.71,0.67,0.09,0.75,0.7,0.75,0.82,0.71
geochat.csv,0.91,0.74,0.83,0.8,0.83,0.9,0.95,0.03
mumble.csv,0.38,0.57,0.73,0.91,1.01,0.04,0.78,0.81
olsrd.csv,0.75,0.04,0.71,0.74,0.66,0.69,0.75,0.68
t-2.csv,0.83,0.88,0.78,0.8,0.63,0.91,0.06,0.72
