,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.54,0.25,0.32,1.0,0.46,0.22,0.71,0.44,0.44
ipfilter.csv,0.5,0.13,0.2,0.95,0.57,0.2,0.98,0.67,0.4
mesa3d.csv,0.63,0.14,0.32,0.97,0.55,0.32,0.67,0.56,0.42
nassp.csv,0.62,0.0,0.47,0.96,0.55,0.26,0.6,0.58,1.0
rockbox.csv,0.55,0.21,0.27,0.97,0.57,0.39,0.6,0.46,0.7
soar.csv,0.5,0.13,0.21,0.95,0.77,0.21,0.71,0.65,0.37
super-tux.csv,0.61,0.12,0.26,1.0,0.5,0.21,0.63,0.53,0.36
tencompetence.csv,0.59,0.02,0.14,0.96,0.59,0.21,1.0,0.84,0.0
utgb.csv,0.82,0.23,0.5,0.97,0.54,0.31,0.74,0.55,0.55
