,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.56,0.34,0.39,0.51,0.48,0.31,0.68,0.2,0.52
ipfilter.csv,0.64,0.22,0.33,0.81,0.68,0.32,0.97,0.8,0.54
mesa3d.csv,0.68,0.25,0.48,0.86,0.43,0.4,0.72,0.5,0.55
nassp.csv,0.39,0.0,0.58,0.37,0.29,0.34,0.42,0.24,0.19
rockbox.csv,0.52,0.3,0.37,0.48,0.67,0.31,0.12,0.28,0.72
soar.csv,0.62,0.23,0.34,0.97,0.7,0.35,0.83,0.75,0.54
super-tux.csv,0.62,0.22,0.38,0.96,0.21,0.33,0.66,0.44,0.51
tencompetence.csv,0.38,0.03,0.11,0.66,0.6,0.29,0.2,0.81,0.0
utgb.csv,0.73,0.33,0.6,0.52,0.58,0.38,0.49,0.27,0.4
