,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.57,0.54,0.5,0.34,0.52,0.57,0.65,0.13,0.63
ipfilter.csv,0.89,0.79,0.92,0.71,0.84,0.78,0.96,0.98,0.84
mesa3d.csv,0.74,0.98,1.0,0.76,0.35,0.55,0.78,0.45,0.79
nassp.csv,0.29,0.0,0.75,0.23,0.19,0.49,0.33,0.15,0.11
rockbox.csv,0.49,0.5,0.58,0.32,0.81,0.26,0.07,0.2,0.74
soar.csv,0.8,1.0,1.0,1.0,0.65,1.0,1.0,0.89,1.0
super-tux.csv,0.63,0.88,0.75,0.92,0.13,0.86,0.7,0.38,0.84
tencompetence.csv,0.29,0.06,0.08,0.51,0.61,0.43,0.11,0.78,0.0
utgb.csv,0.66,0.56,0.75,0.35,0.61,0.51,0.37,0.18,0.32
