,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.19,0.57,0.18,0.26,0.37,0.22,0.27,0.0
cornerstone.csv,0.43,0.52,0.23,0.0,0.39,0.41,0.39,0.44
frogatto.csv,0.23,0.42,0.23,0.49,0.28,0.25,0.0,0.35
novembre.csv,0.05,0.0,0.11,0.17,0.13,0.22,0.12,0.15
ns-3.csv,0.01,0.7,0.5,0.36,0.5,0.22,0.45,0.62
open-beos.csv,0.25,0.55,0.0,0.74,0.39,0.5,0.24,0.27
planeshift.csv,0.71,0.82,0.75,0.26,0.02,0.47,0.39,0.83
sbml.csv,0.73,0.82,0.67,0.66,0.65,0.03,0.55,0.82
