,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.62,0.39,0.55,0.6,0.43,0.48,0.43,0.46
cornerstone.csv,0.54,0.46,0.62,0.47,0.54,0.51,0.47,0.41
frogatto.csv,0.55,0.46,0.5,0.38,0.46,0.43,0.49,0.39
novembre.csv,0.95,0.67,0.98,0.94,0.97,0.78,0.77,0.62
ns-3.csv,0.49,0.41,0.48,0.44,0.36,0.49,0.42,0.38
open-beos.csv,0.6,0.39,0.6,0.38,0.39,0.49,0.58,0.44
planeshift.csv,0.47,0.34,0.42,0.51,0.38,0.41,0.52,0.38
sbml.csv,0.38,0.33,0.37,0.38,0.35,0.39,0.38,0.37
