,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,97.5,98.5,1572.5,394.0,414.5,98.5,2647.0,86.5
aime.csv,97.5,197.5,1008.5,64.5,483.0,84.5,3251.0,169.0
badtrinitycore.csv,59.5,27.5,877.0,394.0,814.0,98.5,771.0,95.5
electric-core.csv,97.5,96.5,775.5,393.5,1346.0,264.5,1718.5,579.0
geochat.csv,95.5,197.5,978.5,1333.0,197.5,98.5,1354.0,188.0
mumble.csv,97.5,197.5,883.0,196.0,188.0,98.5,2203.5,471.5
olsrd.csv,97.5,195.5,787.0,493.0,585.5,96.5,1924.5,288.5
t-2.csv,97.5,91.5,677.5,294.5,296.5,98.5,260.5,290.5
