,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,jaxen.csv,emulemorph.csv,jsr308-langtools.csv,continuum-ide.csv,motu.csv,anaxagora.csv,carabiner.csv,free-evolution.csv,jfreechart.csv
anaxagora.csv,72.0,0.0,8.0,27.0,0.0,46.0,2.0,0.0,4.0,8.0,7.0,20.0,6.0,4.0,5.0,4.0,0.0,3.0,3.0,103.0
blogentis.csv,28.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,91.0,42.0,25.0,45.0,2.0,2.0,8.0,9.0,3.0,2.0,16.0,103.0
carabiner.csv,30.0,2.0,0.0,8.0,1.0,15.0,0.0,0.0,1.0,31.0,12.0,32.0,20.0,1.0,2.0,7.0,24.0,0.0,4.0,46.0
continuum-ide.csv,72.0,3.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,15.0,9.0,5.0,2.0,0.0,0.0,6.0,6.0,4.0,1.0,103.0
emulemorph.csv,72.0,1.0,355.0,16.0,0.0,169.0,2.0,0.0,0.0,61.0,17.0,86.0,0.0,49.0,55.0,58.0,0.0,4.0,6.0,103.0
free-evolution.csv,14.0,5.0,355.0,3.0,0.0,3.0,10.0,0.0,11.0,61.0,8.0,0.0,22.0,1.0,3.0,5.0,1.0,3.0,0.0,103.0
gtad.csv,0.0,0.0,355.0,158.0,0.0,1.0,4.0,60.0,91.0,17.0,0.0,86.0,109.0,0.0,7.0,3.0,0.0,0.0,139.0,103.0
htmlunit.csv,72.0,4.0,0.0,13.0,0.0,19.0,2.0,0.0,1.0,58.0,0.0,4.0,17.0,1.0,1.0,13.0,0.0,8.0,4.0,103.0
jaxen.csv,33.0,0.0,355.0,11.0,0.0,16.0,3.0,0.0,1.0,61.0,6.0,0.0,15.0,2.0,0.0,1.0,13.0,1.0,1.0,103.0
jsr308-langtools.csv,12.0,0.0,104.0,5.0,0.0,0.0,0.0,0.0,2.0,61.0,2.0,9.0,109.0,0.0,3.0,5.0,9.0,3.0,5.0,103.0
jvcl.csv,72.0,108.0,355.0,0.0,59.0,169.0,2.0,60.0,91.0,61.0,7.0,13.0,109.0,49.0,55.0,58.0,128.0,72.0,139.0,103.0
kaffeine.csv,50.0,7.0,0.0,10.0,0.0,3.0,8.0,0.0,2.0,59.0,22.0,24.0,2.0,12.0,10.0,8.0,18.0,4.0,16.0,76.0
m-m-m.csv,32.0,3.0,0.0,10.0,0.0,21.0,13.0,0.0,7.0,38.0,27.0,70.0,27.0,12.0,15.0,5.0,7.0,8.0,16.0,68.0
motu.csv,3.0,1.0,0.0,7.0,0.0,13.0,1.0,0.0,14.0,61.0,6.0,12.0,109.0,2.0,1.0,0.0,1.0,1.0,0.0,103.0
nh3d.csv,72.0,2.0,0.0,0.0,0.0,6.0,0.0,60.0,1.0,18.0,4.0,6.0,10.0,3.0,3.0,3.0,15.0,3.0,2.0,103.0
sarasvati.csv,7.0,1.0,355.0,16.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,9.0,109.0,2.0,0.0,3.0,0.0,0.0,1.0,103.0
taokgame.csv,7.0,108.0,355.0,0.0,0.0,5.0,6.0,0.0,0.0,61.0,4.0,7.0,14.0,1.0,0.0,3.0,10.0,1.0,0.0,103.0
wgs-assembler.csv,72.0,0.0,0.0,10.0,2.0,30.0,11.0,0.0,3.0,14.0,10.0,27.0,0.0,1.0,2.0,1.0,17.0,5.0,7.0,31.0
