,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv
clamav.csv,0.63,0.0,0.0,0.0,0.0,0.63,0.38,0.54,0.0,0.87,0.24,0.53,0.37,0.0,0.41
cornerstone.csv,0.12,0.0,0.0,0.0,0.0,0.79,0.62,0.64,0.0,0.39,0.11,0.6,0.0,0.0,0.05
esmf.csv,0.0,0.35,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.48,0.52
frogatto.csv,0.44,0.0,0.0,0.0,0.0,0.54,0.68,0.7,0.0,0.24,0.21,0.58,0.78,0.0,0.0
gretl.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kindb.csv,0.0,0.72,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0
libtorrent.csv,0.17,0.48,0.09,0.63,0.24,0.09,0.36,0.13,0.62,0.0,0.58,0.38,0.54,0.0,0.17
mia.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.06,0.0,0.05,0.07,0.0,0.0
open-beos.csv,0.0,0.24,0.0,0.53,0.7,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
pidgin.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quantlib.csv,0.27,0.15,0.52,0.0,0.01,0.15,0.56,0.49,0.0,0.06,0.27,0.16,0.41,0.07,0.43
riff-evolve.csv,0.46,0.0,0.0,0.0,0.0,0.6,0.71,0.49,0.0,0.29,0.26,0.72,0.65,0.0,0.05
tokratan.csv,0.0,0.0,0.0,0.0,0.0,0.05,0.58,0.0,0.0,0.0,0.0,0.01,0.36,0.0,0.0
upp-mirror.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wxcrp.csv,0.47,0.0,0.0,0.0,0.0,0.55,0.77,0.13,0.0,0.35,0.43,0.45,0.68,0.0,0.42
