,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv
clamav.csv,0.5,0.34,0.76,0.57,0.84,0.63,0.36,0.17,0.91,0.87,0.89,0.54,0.44,0.81,0.33
cornerstone.csv,0.17,0.0,0.0,0.0,0.0,0.78,0.22,0.2,0.0,0.41,0.17,0.59,0.69,0.0,0.07
esmf.csv,0.45,0.41,0.21,0.0,0.0,0.68,0.19,0.17,0.0,0.53,0.91,0.66,0.69,0.58,0.32
frogatto.csv,0.43,0.0,0.0,0.0,0.0,0.57,0.33,0.22,0.0,0.32,0.29,0.57,0.78,0.0,0.0
gretl.csv,0.45,0.34,0.76,0.57,0.84,0.68,0.19,0.17,0.91,0.53,0.92,0.66,0.69,0.81,0.34
kindb.csv,0.45,0.42,0.73,0.0,0.0,0.68,0.19,0.17,0.0,0.53,0.92,0.66,0.69,0.91,0.34
libtorrent.csv,0.46,0.37,0.7,0.56,0.83,0.68,0.21,0.16,0.72,0.51,0.92,0.68,0.68,0.81,0.32
mia.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.1,0.0,0.08,0.1,0.0,0.0
open-beos.csv,0.45,0.36,0.75,0.55,0.77,0.68,0.19,0.17,0.69,0.53,0.92,0.66,0.69,0.81,0.34
pidgin.csv,0.45,0.34,0.76,0.57,0.84,0.68,0.19,0.17,0.91,0.53,0.92,0.66,0.69,0.81,0.34
quantlib.csv,0.31,0.17,0.61,0.0,0.01,0.21,0.28,0.28,0.0,0.1,0.36,0.21,0.48,0.11,0.47
riff-evolve.csv,0.39,0.0,0.0,0.0,0.0,0.62,0.26,0.29,0.0,0.37,0.36,0.73,0.7,0.0,0.06
tokratan.csv,0.0,0.0,0.0,0.0,0.0,0.08,0.64,0.0,0.0,0.0,0.0,0.02,0.42,0.0,0.0
upp-mirror.csv,0.45,0.34,0.76,0.57,0.84,0.68,0.19,0.17,0.91,0.53,0.92,0.66,0.69,0.81,0.34
wxcrp.csv,0.52,0.0,0.0,0.0,0.0,0.55,0.29,0.17,0.0,0.41,0.54,0.62,0.7,0.0,0.33
