,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.54,0.5,0.71,0.32,0.57,0.4,0.6,0.33,0.45
flylegacy.csv,0.46,0.83,0.88,0.17,0.63,0.34,0.36,0.36,0.47
ftm.csv,0.5,1.0,0.85,0.26,0.86,0.67,0.57,0.4,0.64
jguard.csv,0.37,0.71,0.76,0.17,0.65,0.54,0.31,0.4,0.46
m-a-d-n-e-s-s.csv,0.78,1.0,0.77,0.29,0.5,0.0,0.59,0.33,0.52
mob-sen-plat.csv,0.39,0.87,0.75,0.18,0.68,0.31,0.42,0.4,0.48
raygina.csv,0.57,0.0,0.75,0.16,0.59,0.36,0.44,0.62,0.38
upp-mirror.csv,0.33,0.67,0.77,0.23,0.72,0.41,0.39,0.45,0.72
yarp.csv,0.62,1.0,0.78,0.06,0.0,0.26,0.5,0.62,0.3
