,f1,g,recall,precision,pf,wins
codesmith.csv,0.48,0.47,0.6,0.52,0.62,10
cubefs.csv,0.48,0.38,0.48,0.68,0.39,14
gwanted.csv,0.44,0.5,0.47,0.45,0.31,13
iaml.csv,0.33,0.35,0.31,0.5,0.32,5
java-gnome.csv,0.28,0.33,0.33,0.41,0.29,4
mecat.csv,0.14,0.11,0.09,0.39,0.02,0
mvdsv.csv,0.16,0.15,0.12,0.55,0.07,3
openwbem.csv,0.42,0.58,0.54,0.56,0.29,15
orc.csv,0.24,0.2,0.17,0.48,0.22,2
plato.csv,0.52,0.27,0.95,0.56,0.87,9
rodin-b-sharp.csv,0.38,0.38,0.43,0.53,0.5,6
ta3d.csv,0.2,0.18,0.15,0.48,0.19,1
tycho.csv,0.42,0.43,0.4,0.63,0.37,12
umber.csv,0.64,0.27,0.94,0.56,0.93,11
vienna-add-in.csv,0.41,0.49,0.58,0.51,0.57,8
wpdev.csv,0.67,0.09,1.0,0.55,0.98,7
