,recall,precision,pf,pci_20,ifa,wins
codesmith.csv,0.6,0.52,0.62,0.59,0.0,14
cubefs.csv,0.48,0.68,0.39,0.53,1.0,9
gwanted.csv,0.47,0.45,0.31,0.46,1.0,0
iaml.csv,0.31,0.5,0.32,0.69,1.0,7
java-gnome.csv,0.33,0.41,0.29,0.66,1.0,4
mecat.csv,0.09,0.39,0.02,0.67,1.0,2
mvdsv.csv,0.12,0.55,0.07,0.84,1.0,11
openwbem.csv,0.54,0.56,0.29,0.52,0.0,15
orc.csv,0.17,0.48,0.22,0.67,0.0,13
plato.csv,0.95,0.56,0.87,0.42,0.0,12
rodin-b-sharp.csv,0.43,0.53,0.5,0.61,1.0,6
ta3d.csv,0.15,0.48,0.19,0.75,1.0,8
tycho.csv,0.4,0.63,0.37,0.66,1.0,10
umber.csv,0.94,0.56,0.93,0.42,1.0,3
vienna-add-in.csv,0.58,0.51,0.57,0.58,1.0,5
wpdev.csv,1.0,0.55,0.98,0.39,1.0,1
