,f1,g,recall,precision,pf,wins
awemud.csv,0.385,0.39,0.36,0.5,0.25,4
bullet.csv,0.515,0.48,0.51,0.615,0.375,8
customwars.csv,0.515,0.485,0.475,0.625,0.28,12
dvd-create.csv,0.5800000000000001,0.525,0.7,0.49,0.5800000000000001,6
gbif-indexingtoolkit.csv,0.43,0.46499999999999997,0.525,0.47500000000000003,0.565,3
go.csv,0.58,0.575,0.71,0.46499999999999997,0.595,7
growl-for-windows.csv,0.225,0.14,0.185,0.22999999999999998,0.07,1
gss.csv,0.62,0.6,0.77,0.61,0.665,15
kwave.csv,0.6,0.505,0.845,0.5549999999999999,0.745,9
libarchive.csv,0.64,0.51,0.915,0.55,0.6950000000000001,13
linux-ntfs.csv,0.56,0.57,0.615,0.565,0.39,14
lsb.csv,0.56,0.55,0.64,0.525,0.45499999999999996,11
mpgravity.csv,0.655,0.42000000000000004,0.935,0.5,0.835,5
qcad2.csv,0.44999999999999996,0.5,0.575,0.585,0.34,10
qtwin.csv,0.12000000000000001,0.1,0.08,0.24,0.065,0
xinity.csv,0.45499999999999996,0.375,0.575,0.365,0.69,2
