,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.79,0.63,0.38,0.61,0.69,0.69,0.51,0.69
etics.csv,0.71,0.5,0.18,0.5,0.58,0.32,0.37,0.66
genecys.csv,0.35,0.49,0.51,0.44,0.74,0.51,0.49,0.34
kvs.csv,0.57,0.18,0.72,0.35,0.04,0.46,0.36,0.44
mcore3d.csv,0.18,0.68,0.62,0.54,0.56,0.13,0.63,0.67
miranda.csv,0.43,0.29,0.5,0.58,0.64,0.27,0.67,0.73
ogrehg.csv,0.57,0.62,0.28,0.66,0.78,0.46,0.44,0.6
passwordsafe.csv,0.54,0.6,0.37,0.71,0.77,0.67,0.71,0.55
