,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.29,0.69,0.33,0.73,0.1,0.0,0.33,0.54,0.51
e-bio-flow.csv,0.18,0.05,0.5,0.35,0.67,0.48,0.72,0.04,0.59
jmoney.csv,0.84,0.7,0.54,0.64,0.71,0.37,0.68,0.23,0.63
jmonkeyengine.csv,0.17,0.54,0.3,0.68,0.39,0.65,0.47,0.25,0.56
jsidplay2.csv,0.49,0.13,0.79,0.0,0.5,0.43,0.34,0.66,0.42
matrex.csv,0.71,0.42,0.41,0.7,0.42,0.13,0.4,0.84,0.0
piccolo2d.csv,0.64,0.26,0.39,0.36,0.82,0.32,0.47,0.74,0.15
reaper3d.csv,0.67,0.73,0.67,0.65,0.41,0.25,0.57,0.54,0.83
sblim.csv,0.77,0.47,0.18,0.78,0.35,0.32,0.37,0.32,0.15
