,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.63,0.61,0.41,0.42,0.31,1.0
lazarus-ccr.csv,1.0,0.57,0.43,0.35,0.31,0.72
lcfizvtop.csv,0.07,0.39,0.32,0.36,0.95,0.62
migen.csv,0.48,0.97,0.41,0.07,0.12,0.3
mvnforum.csv,0.13,0.28,0.97,0.08,0.2,0.45
plplot.csv,0.61,0.53,0.47,0.95,0.29,0.67
