,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,mycila.csv,azureus.csv,pokenetonline.csv,avisynth2.csv,octet.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv
adonthell.csv,0.0,0.82,0.88,0.88,0.27,0.39,0.34,0.8,0.38,0.41,0.33,0.1,0.12,1.0,0.2,0.76,0.59,0.98,1.0,0.16
autofac.csv,0.5,0.78,0.06,0.12,0.17,0.5,0.39,0.76,0.09,0.55,0.79,0.64,0.44,0.65,0.39,0.16,0.53,0.11,0.56,0.43
avisynth2.csv,0.0,0.18,0.06,0.12,0.04,0.0,0.05,0.03,0.03,0.03,0.07,0.22,0.08,0.05,0.0,0.02,0.06,0.15,0.02,0.0
azureus.csv,1.0,0.98,0.56,1.0,0.4,0.89,0.98,0.94,0.75,0.97,0.71,0.17,0.48,0.76,1.0,1.0,0.8,0.98,0.68,0.41
coot.csv,1.0,0.38,0.0,0.12,0.35,0.68,0.88,0.6,0.88,0.73,0.74,0.76,0.76,0.05,0.92,0.62,0.54,0.04,0.63,0.3
dsworkbench.csv,0.0,0.3,0.31,0.12,0.12,0.07,0.1,0.2,0.16,0.1,0.12,0.35,0.08,0.52,0.0,0.2,0.26,0.02,0.2,0.14
forester-atv.csv,0.5,0.28,0.44,0.12,0.02,0.07,0.15,0.0,0.38,0.12,0.17,0.75,0.52,0.27,0.02,0.11,0.27,0.04,0.02,0.16
freelords.csv,0.0,0.92,0.56,0.55,0.62,0.36,0.32,0.67,0.75,0.52,0.71,0.94,0.16,0.77,0.27,0.36,0.73,0.24,0.88,0.68
gabel.csv,0.0,0.4,0.38,0.03,0.12,0.11,0.22,0.53,0.09,0.14,0.5,0.18,0.52,0.26,0.22,0.02,0.4,0.0,0.27,0.08
geotools.csv,1.0,0.68,0.69,0.52,0.94,0.36,0.39,0.61,0.5,0.72,0.55,0.98,1.0,0.63,0.29,0.53,0.31,0.87,0.95,0.84
gephex.csv,0.0,0.55,0.94,0.88,0.88,0.46,0.63,0.77,0.38,0.74,0.55,0.24,0.92,0.58,0.92,1.0,0.59,0.83,0.32,0.95
google-collections.csv,0.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,0.98,0.95,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0
jpaul.csv,0.0,0.55,0.38,0.15,0.0,0.0,0.27,0.3,0.06,0.17,0.36,0.17,0.16,0.15,0.25,0.11,0.43,0.02,0.0,0.0
mycila.csv,1.0,0.22,0.69,0.88,0.94,0.36,0.63,0.44,0.94,0.62,0.17,0.42,0.56,0.61,0.65,0.84,0.45,0.65,0.73,0.38
neodatis-odb.csv,1.0,0.9,0.31,0.58,0.1,0.21,0.73,0.31,0.28,0.68,0.29,0.43,0.16,0.94,0.41,0.24,0.4,0.13,0.49,0.24
octet.csv,0.0,0.7,0.44,0.45,0.08,0.21,0.41,0.26,0.06,0.28,0.33,0.35,0.24,0.73,0.18,0.47,0.33,0.02,0.44,0.51
pokenetonline.csv,0.0,0.8,1.0,0.7,0.67,0.43,0.41,0.7,0.44,0.59,0.5,0.93,0.16,0.94,0.35,0.44,0.63,0.46,0.63,0.84
scenemonitor.csv,0.0,0.5,0.69,0.18,0.21,0.07,0.17,0.37,0.19,0.3,0.52,0.48,0.6,0.02,0.04,0.22,0.19,0.26,0.44,0.32
servicestack.csv,0.0,0.22,0.44,0.15,0.0,0.11,0.05,0.17,0.03,0.05,0.19,0.09,0.04,0.16,0.04,0.0,0.11,0.2,0.0,0.0
twostep.csv,0.0,0.75,0.81,0.67,0.21,0.32,0.37,0.77,0.44,0.58,0.79,0.64,0.6,0.66,0.43,0.13,0.61,0.5,0.59,0.35
