,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.0,0.0,0.0,1.0,0.09,0.0
jahshaka.csv,0.58,1.0,0.52,0.35,0.43,0.54
jam-daq.csv,0.47,0.41,0.44,0.51,0.81,0.98
jatlas.csv,0.3,0.41,0.24,0.11,1.0,0.16
jedit.csv,0.96,0.65,0.45,0.71,0.0,0.62
open-media-library.csv,0.54,0.49,0.98,0.46,0.43,0.56
