,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.45,0.18,0.47,1.0,0.08,0.45
jahshaka.csv,0.55,1.0,0.51,1.0,0.07,0.46
jam-daq.csv,0.65,0.5,0.53,1.0,0.31,0.98
jatlas.csv,0.53,0.57,0.67,1.0,1.0,0.5
jedit.csv,1.0,0.32,0.4,1.0,0.0,0.66
open-media-library.csv,0.49,0.26,1.0,0.96,0.07,0.5
