,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.86,0.56,0.58,0.61,0.86,0.5,0.74,0.69,0.75
empserver.csv,0.51,0.44,0.47,0.68,0.55,0.43,0.7,0.42,0.73
enlightenment.csv,0.47,0.4,0.42,0.48,0.41,0.44,0.52,0.42,0.42
ildjit.csv,0.64,0.89,1.0,0.97,0.61,0.98,0.93,0.48,0.77
jfreereport.csv,0.96,0.9,0.74,0.85,0.83,0.68,0.97,0.97,0.67
lufa-lib.csv,0.7,0.53,0.65,0.63,0.91,0.5,0.73,0.98,0.54
pcsx2.csv,0.64,0.71,0.5,0.51,0.43,0.47,0.53,0.43,0.5
psycle.csv,0.46,0.42,0.43,0.46,0.4,0.39,0.46,0.42,0.48
wikipediardware.csv,0.44,0.43,0.42,0.43,0.4,0.41,0.51,0.43,0.5
