,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.18,0.28,0.64,0.35,0.14,0.47,0.29,0.55,0.21
empserver.csv,0.44,0.55,0.83,0.28,0.64,0.54,0.53,0.84,0.29
enlightenment.csv,1.0,1.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0
ildjit.csv,0.5,0.69,0.16,0.22,0.39,0.15,0.03,0.68,0.26
jfreereport.csv,0.11,0.03,0.43,0.2,0.11,0.31,0.16,0.22,0.08
lufa-lib.csv,0.56,0.66,0.58,0.58,0.19,0.7,0.69,0.3,0.66
pcsx2.csv,0.4,0.14,0.68,0.66,0.83,0.75,0.89,0.96,0.58
psycle.csv,0.62,0.34,0.86,0.75,0.75,0.85,0.76,0.97,0.55
wikipediardware.csv,0.63,0.52,0.97,0.77,0.97,0.85,0.9,0.82,0.79
