,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.29,0.22,0.33,0.48,0.23,0.59,0.37,0.47,0.35
empserver.csv,0.57,0.31,0.22,0.4,0.67,0.62,0.55,0.37,0.45
enlightenment.csv,0.79,0.37,0.23,0.68,0.69,0.8,0.6,0.36,0.84
ildjit.csv,0.56,0.6,0.14,0.32,0.44,0.24,0.06,0.27,0.39
jfreereport.csv,0.2,0.04,0.32,0.32,0.19,0.45,0.25,0.3,0.15
lufa-lib.csv,0.6,0.35,0.28,0.6,0.3,0.69,0.67,0.38,0.68
pcsx2.csv,0.52,0.14,0.3,0.65,0.67,0.77,0.58,0.36,0.67
psycle.csv,0.7,0.19,0.28,0.69,0.64,0.77,0.57,0.39,0.67
wikipediardware.csv,0.69,0.24,0.23,0.69,0.68,0.75,0.57,0.34,0.86
