,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.67,0.16,0.05,0.57,0.69,0.47,0.39,0.34
javagroups.csv,0.0,0.22,0.71,0.58,0.68,0.13,0.27,0.5
jrefactory.csv,0.0,0.0,0.47,0.69,0.52,0.3,0.57,0.41
logicmail.csv,0.85,0.32,0.0,0.0,0.24,0.48,0.16,0.56
nodal.csv,0.0,0.22,0.7,0.47,0.58,0.66,0.12,0.56
soar.csv,0.0,0.49,0.73,0.48,0.44,0.0,0.64,0.0
taverna.csv,0.44,0.75,0.37,0.17,0.46,0.58,0.46,0.25
web-cat.csv,0.75,0.54,0.34,0.64,0.56,0.75,0.3,0.82
