,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.7,1.0,0.99,0.77,0.49,0.85,0.69,0.91
javagroups.csv,1.0,0.86,0.43,0.74,0.58,0.97,0.82,0.82
jrefactory.csv,1.01,1.01,0.63,0.47,0.71,0.92,0.77,0.88
logicmail.csv,0.21,0.91,1.0,1.0,0.94,0.84,0.89,0.77
nodal.csv,1.0,0.91,0.54,0.68,0.58,0.44,0.91,0.77
soar.csv,1.0,0.81,0.48,0.84,0.86,1.0,0.46,1.01
taverna.csv,0.81,0.34,0.69,0.9,0.84,0.7,0.79,0.8
web-cat.csv,0.49,0.8,0.91,0.63,0.78,0.56,0.93,0.3
