,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.73,0.91,0.0,0.17,0.18,0.63,0.38,0.29,0.24,0.14,0.11,0.95,0.29,0.12,0.9,0.66,0.03,0.68,0.15,0.31
array4j.csv,0.62,1.0,1.0,0.17,0.6,0.65,0.3,0.15,0.17,0.0,0.15,0.08,0.0,0.0,1.0,0.6,0.11,0.6,0.12,0.23
bzbyte.csv,0.73,0.92,0.18,0.37,0.16,0.68,0.26,0.41,0.16,0.05,0.21,0.18,0.27,0.05,0.97,0.5,0.09,1.0,0.18,0.39
capcode.csv,0.81,1.0,0.09,1.0,1.0,0.73,0.22,0.14,0.18,0.21,0.0,0.12,0.3,0.0,0.9,0.67,0.0,0.9,0.18,0.2
fm-classic.csv,0.0,1.0,0.33,0.33,0.0,1.0,0.29,0.0,0.0,0.75,1.0,0.0,0.57,0.0,0.0,0.67,0.0,0.8,0.21,0.0
freenet.csv,0.86,0.94,0.19,0.43,0.14,0.99,0.23,0.22,0.24,0.07,0.2,0.16,0.35,0.07,0.95,1.0,0.08,0.77,0.15,0.32
hannosset.csv,0.33,1.0,0.27,0.1,0.2,1.0,0.38,0.33,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.83,1.0,0.15,0.25
haphazard.csv,0.92,1.0,0.25,0.5,0.11,0.57,0.21,0.15,0.29,0.0,1.0,0.0,0.0,0.1,1.0,0.73,0.0,0.67,0.14,0.89
intact.csv,0.87,0.7,0.21,0.38,0.1,0.69,1.0,0.32,0.43,0.07,0.15,0.21,0.57,0.04,1.0,0.54,0.14,0.72,0.18,0.33
ipfire-wall.csv,0.83,0.75,0.14,0.24,0.11,0.67,0.33,0.21,0.11,0.05,0.18,0.21,1.0,0.09,0.98,0.42,0.05,0.76,0.21,0.45
jlinalg.csv,0.72,1.0,0.18,0.35,0.15,0.7,0.26,0.26,0.19,0.08,0.2,0.18,0.35,0.04,0.95,0.54,0.1,0.83,0.17,0.33
nassp.csv,0.74,0.94,0.18,0.25,0.19,0.75,0.31,0.5,0.85,0.06,0.2,0.33,0.5,0.05,0.89,0.67,0.04,0.96,0.18,0.43
ondex.csv,0.83,0.84,0.38,0.64,0.12,0.76,0.46,0.22,0.0,0.0,0.08,0.24,0.29,0.0,1.0,0.55,0.04,0.65,1.0,0.85
optalgtoolkit.csv,0.75,1.0,0.16,0.95,0.11,0.65,0.29,0.23,0.22,0.03,0.21,0.13,0.29,0.07,0.97,0.62,0.08,0.72,0.15,0.56
pustefix.csv,1.0,0.73,0.17,0.35,0.09,0.52,0.29,1.0,0.0,0.07,0.18,0.13,0.0,0.0,1.0,0.56,0.0,0.74,0.24,0.31
soar.csv,0.71,0.63,0.21,0.24,0.15,0.62,0.3,0.29,0.2,0.02,0.24,0.11,0.25,0.05,0.96,1.0,0.07,0.81,0.16,0.33
sqlpower-library.csv,0.98,0.9,0.15,0.6,0.22,0.7,0.36,0.34,0.2,0.04,0.21,0.21,0.29,0.05,0.96,0.71,0.08,0.74,0.2,0.09
super-tux.csv,0.76,0.97,0.19,0.38,0.13,0.68,0.27,0.27,0.21,0.04,0.21,0.2,0.33,0.05,0.99,0.62,0.08,0.74,0.17,0.38
tart.csv,0.67,0.5,0.0,0.0,0.12,0.56,0.5,0.33,0.0,0.0,0.33,0.0,0.5,1.0,1.0,0.62,0.0,0.62,0.1,1.0
web-cat.csv,0.75,0.52,0.15,0.75,0.14,0.54,0.32,0.14,0.38,0.0,0.41,0.27,0.23,0.1,0.97,0.53,0.04,0.62,0.21,1.0
