,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.72,0.8,1.02,0.96,0.61,0.76,0.66,0.69,0.64,0.67,0.9,0.14,0.76,0.37,0.93,0.55,0.95,0.85,0.78,0.82
array4j.csv,0.86,0.76,0.06,0.96,0.75,0.76,0.71,0.91,0.92,1.01,0.82,0.93,1.0,1.01,0.94,0.91,0.84,0.95,0.84,0.9
bzbyte.csv,0.72,0.35,0.89,0.94,0.69,0.69,0.78,0.55,0.93,0.81,0.8,0.72,0.93,0.93,0.51,0.89,0.71,0.0,0.75,0.82
capcode.csv,0.74,0.92,0.93,0.95,0.0,0.81,0.83,0.96,0.77,0.16,1.0,0.83,0.77,1.04,1.02,0.71,1.0,0.84,0.77,0.93
fm-classic.csv,1.0,0.96,0.94,0.95,1.0,0.97,0.94,1.0,1.0,0.01,0.85,1.0,0.78,1.0,1.0,0.87,1.0,0.93,0.91,1.0
freenet.csv,0.44,0.44,0.84,0.63,0.71,0.02,0.86,0.88,0.77,0.56,0.78,0.74,0.74,0.75,0.82,0.9,0.77,0.69,0.9,0.8
hannosset.csv,0.99,0.88,0.82,0.99,0.92,0.98,0.9,0.96,1.0,1.01,0.85,0.86,1.0,1.0,1.0,1.0,0.17,0.98,0.94,0.92
haphazard.csv,0.76,0.92,0.88,0.95,0.92,0.83,0.89,0.9,0.7,1.0,0.15,1.0,1.02,0.81,0.98,0.75,1.0,0.89,0.89,0.58
intact.csv,0.59,0.92,0.7,0.78,0.84,0.65,0.07,0.77,0.76,0.69,0.83,0.58,0.78,0.84,0.79,1.0,0.56,0.84,0.74,0.79
ipfire-wall.csv,0.61,0.96,0.86,1.05,0.82,0.74,0.79,0.86,0.9,0.85,0.79,0.65,0.0,0.64,0.53,0.94,0.87,0.8,0.69,0.63
jlinalg.csv,0.81,0.0,0.99,0.88,0.85,0.66,0.89,0.84,0.76,0.53,0.78,0.72,0.77,0.96,1.01,0.81,0.77,0.54,0.99,0.86
nassp.csv,0.72,0.7,0.89,0.88,0.65,0.66,0.73,0.79,0.09,0.56,0.76,0.68,0.89,0.83,0.94,0.87,0.9,0.62,0.86,0.63
ondex.csv,0.7,0.71,0.64,0.64,0.82,0.62,0.49,0.8,1.0,1.04,0.95,0.6,0.78,1.0,0.88,0.8,0.9,0.89,0.09,0.43
optalgtoolkit.csv,0.68,0.84,0.8,0.06,0.8,0.74,0.7,0.84,0.71,0.79,0.75,0.8,0.78,0.65,0.67,0.63,0.72,0.78,0.75,0.44
pustefix.csv,0.96,0.98,0.79,0.76,0.86,0.87,0.83,0.09,1.01,0.52,0.76,0.79,1.0,1.01,0.87,0.82,1.0,0.84,0.62,0.84
soar.csv,0.9,1.0,0.76,1.05,0.69,0.8,0.73,0.71,0.77,1.0,0.63,0.86,0.97,0.9,0.63,0.03,0.88,0.64,0.79,0.86
sqlpower-library.csv,0.06,0.64,0.85,0.7,0.54,0.7,0.61,0.6,0.96,0.74,0.71,0.66,0.99,0.86,0.81,0.53,0.84,0.77,0.68,1.0
super-tux.csv,0.77,0.45,1.0,1.0,0.85,0.8,0.85,1.0,1.0,1.0,0.87,0.69,1.0,1.0,0.2,0.85,1.0,0.75,1.0,0.83
tart.csv,0.96,0.97,1.01,1.0,0.92,0.95,0.9,0.96,1.0,1.0,0.92,1.0,0.94,0.0,0.94,0.77,1.0,0.89,0.97,0.89
web-cat.csv,0.78,1.09,0.83,0.84,0.79,0.85,0.75,0.92,0.41,1.02,0.5,0.69,0.86,0.47,0.7,1.0,0.9,0.89,0.65,0.05
