,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.44,0.24,0.0,0.06,0.62,0.41,0.44,0.46,0.61,0.38,0.18,0.88,0.41,0.78,0.31,0.65,0.2,0.4,0.5,0.42
array4j.csv,0.35,0.28,0.95,0.06,0.29,0.35,0.45,0.25,0.1,0.0,0.34,0.22,0.0,0.0,0.07,0.12,0.2,0.06,0.33,0.19
bzbyte.csv,0.44,0.73,0.4,0.24,0.59,0.59,0.36,0.55,0.39,0.54,0.53,0.61,0.38,0.31,0.66,0.16,0.58,1.0,0.34,0.5
capcode.csv,0.32,0.1,0.14,0.06,1.0,0.24,0.33,0.05,0.36,0.96,0.0,0.28,0.36,0.0,0.32,0.36,0.0,0.19,0.31,0.13
fm-classic.csv,0.0,0.05,0.07,0.06,0.0,0.04,0.09,0.0,0.0,1.0,0.18,0.0,0.26,0.0,0.0,0.16,0.0,0.09,0.11,0.0
freenet.csv,0.68,0.62,0.22,0.54,0.5,0.98,0.44,0.44,0.59,0.8,0.54,0.54,0.59,0.62,0.51,0.12,0.54,0.49,0.37,0.43
hannosset.csv,0.02,0.15,0.23,0.06,0.1,0.02,0.12,0.05,0.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.86,0.02,0.07,0.13
haphazard.csv,0.28,0.1,0.15,0.06,0.1,0.29,0.16,0.2,0.37,0.0,0.88,0.0,0.0,0.24,0.02,0.3,0.0,0.17,0.14,0.47
intact.csv,0.48,0.4,0.46,0.3,0.41,0.56,0.94,0.3,0.29,0.37,0.39,0.65,0.26,0.23,0.25,0.0,0.53,0.48,0.58,0.35
ipfire-wall.csv,0.47,0.26,0.22,0.27,0.42,0.36,0.27,0.2,0.2,0.47,0.52,0.47,1.0,0.44,0.55,0.38,0.2,0.27,0.4,0.5
jlinalg.csv,0.52,1.0,0.09,0.43,0.45,0.63,0.42,0.48,0.52,0.82,0.54,0.6,0.56,0.33,0.0,0.51,0.6,0.67,0.05,0.47
nassp.csv,0.4,0.35,0.14,0.29,0.46,0.43,0.37,0.26,0.93,0.64,0.35,0.38,0.13,0.24,0.1,0.16,0.2,0.44,0.18,0.54
ondex.csv,0.37,0.36,0.43,0.42,0.29,0.48,0.62,0.46,0.0,0.0,0.1,0.51,0.36,0.0,0.15,0.52,0.2,0.36,0.93,0.63
optalgtoolkit.csv,0.48,0.19,0.34,0.95,0.36,0.54,0.5,0.48,0.58,0.36,0.35,0.33,0.48,0.66,0.4,0.53,0.57,0.46,0.46,0.72
pustefix.csv,0.05,0.25,0.44,0.4,0.35,0.27,0.24,0.93,0.0,0.65,0.46,0.36,0.0,0.0,0.16,0.5,0.0,0.48,0.49,0.24
soar.csv,0.38,0.33,0.57,0.27,0.5,0.51,0.57,0.6,0.54,0.31,0.55,0.38,0.32,0.38,0.68,0.98,0.45,0.67,0.52,0.47
sqlpower-library.csv,0.99,0.43,0.42,0.37,0.77,0.62,0.67,0.68,0.17,0.56,0.59,0.68,0.13,0.46,0.53,0.58,0.47,0.52,0.65,0.06
super-tux.csv,0.58,0.61,0.0,0.0,0.46,0.53,0.47,0.0,0.0,0.0,0.42,0.64,0.0,0.0,0.95,0.19,0.0,0.48,0.0,0.48
tart.csv,0.05,0.05,0.0,0.0,0.1,0.06,0.12,0.05,0.0,0.0,0.1,0.0,0.07,1.0,0.07,0.3,0.0,0.21,0.04,0.13
web-cat.csv,0.3,0.23,0.28,0.19,0.29,0.3,0.34,0.25,0.73,0.0,0.58,0.37,0.31,0.74,0.37,0.0,0.2,0.26,0.48,0.96
