,umber.csv,wpdev.csv,orc.csv,ivatamasks.csv,vienna-add-in.csv,plato.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,tycho.csv,unicase.csv,codesmith.csv
codesmith.csv,2.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
gwanted.csv,8.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,62.0,0.0,0.0
ivatamasks.csv,4.0,0.0,11.0,2.0,0.0,0.0,24.0,4.0,2.0,1.0,0.0,0.0
java-gnome.csv,7.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
orc.csv,0.0,0.0,2.0,0.0,0.0,1.0,6.0,9.0,1.0,62.0,0.0,2.0
plato.csv,3.0,0.0,17.0,2.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0
rodin-b-sharp.csv,1.0,0.0,1.0,1.0,0.0,1.0,1.0,24.0,0.0,62.0,0.0,0.0
tycho.csv,20.0,0.0,12.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
umber.csv,1.0,0.0,11.0,1.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0
unicase.csv,1.0,0.0,11.0,1.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0
vienna-add-in.csv,11.0,0.0,15.0,1.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,1.0
wpdev.csv,4.0,0.0,17.0,2.0,0.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0
