,sauerbraten.csv,brlcad.csv,linuxsh.csv,konversation.csv,gnupdate.csv,ogre.csv,bdbbasic.csv,qse.csv,turbotrader-bos.csv,projecteqemu.csv,modplug.csv,openfrag.csv,xapian.csv,google-gears.csv,linux-ntfs.csv,sandiaportals.csv,nativeclient.csv,genoviz.csv
bdbbasic.csv,5.0,2.0,9.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0
brlcad.csv,6.0,0.0,0.0,17.0,6.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,17.0
genoviz.csv,0.0,1.0,9.0,101.0,25.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,70.0,7.0,0.0
gnupdate.csv,4.0,4.0,11.0,28.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
google-gears.csv,2.0,0.0,16.0,10.0,5.0,0.0,7.0,2.0,12.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0
konversation.csv,4.0,4.0,4.0,0.0,2.0,0.0,9.0,7.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,8.0
linux-ntfs.csv,2.0,0.0,8.0,23.0,4.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
linuxsh.csv,4.0,0.0,0.0,20.0,12.0,0.0,7.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,49.0
modplug.csv,5.0,0.0,4.0,13.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,21.0
nativeclient.csv,0.0,4.0,17.0,5.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,16.0
ogre.csv,5.0,4.0,4.0,21.0,2.0,0.0,9.0,7.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,23.0
openfrag.csv,5.0,0.0,0.0,10.0,2.0,0.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0
projecteqemu.csv,2.0,0.0,2.0,9.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,14.0
qse.csv,5.0,4.0,1.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
sandiaportals.csv,5.0,4.0,0.0,16.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0
sauerbraten.csv,0.0,4.0,4.0,6.0,2.0,0.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0
turbotrader-bos.csv,0.0,0.0,0.0,9.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0
xapian.csv,3.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0
