,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,97.5,97.5,639.5,907.0,99.0,98.5,293.5,91.5,99.0
graphmak.csv,99.0,97.5,255.5,1413.0,99.0,98.5,292.5,68.5,99.0
guineu.csv,97.5,97.5,365.0,446.5,98.5,190.0,195.0,85.5,99.0
jhotdraw.csv,194.0,191.0,538.0,504.5,98.5,98.5,293.5,185.0,99.0
ofbiz.csv,97.5,97.5,618.5,924.5,99.0,98.5,195.0,193.5,99.0
pdfedit.csv,99.0,191.0,542.0,395.5,198.0,97.5,292.5,190.5,99.0
pokeglobal.csv,278.5,97.5,639.5,907.0,99.0,98.5,195.0,196.5,193.0
red5.csv,99.0,97.5,731.0,1187.0,99.0,96.5,293.5,94.5,99.0
twostep.csv,99.0,97.5,731.0,1092.5,99.0,98.5,293.5,97.5,99.0
