,f1,g,recall,precision,pf,wins
dvt.csv,0.32,0.55,0.62,0.33,0.49,5
flylinkdc.csv,0.48,0.5,0.67,0.38,0.52,10
fw4spl.csv,0.4,0.54,0.58,0.33,0.38,9
grisbi.csv,0.46,0.52,0.89,0.33,0.8,8
mesa3d.csv,0.36,0.47,0.51,0.36,0.38,4
nuttx.csv,0.43,0.53,0.51,0.44,0.35,12
panda3d.csv,0.4,0.52,0.54,0.34,0.46,6
proftp.csv,0.2,0.2,0.17,0.5,0.07,1
qmmp.csv,0.42,0.52,0.61,0.33,0.57,3
skia.csv,0.42,0.53,0.5,0.39,0.33,11
tart.csv,0.33,0.54,0.57,0.36,0.5,2
tcvp.csv,0.03,0.02,0.02,0.12,0.03,0
utgb.csv,0.34,0.41,0.37,0.48,0.26,7
