,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.64,0.57,0.86,0.88,0.98,0.52,0.88
libtorrent.csv,0.35,0.36,0.35,0.44,0.35,0.36,0.46
mcmc-jags.csv,0.4,0.42,0.47,0.75,0.44,0.45,0.48
olap-navigator.csv,0.52,0.53,0.59,0.7,0.45,0.45,0.48
pidgin.csv,0.55,0.41,0.41,0.69,0.39,0.44,0.52
sepgsql.csv,0.95,0.0,0.96,0.5,0.86,0.67,0.0
xstore.csv,0.49,0.73,0.92,0.61,0.58,0.4,0.53
