,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.33,0.95,0.19,0.13,0.23,0.52,0.33
libtorrent.csv,0.72,0.86,0.89,0.6,0.83,0.99,0.85
mcmc-jags.csv,0.51,0.64,0.78,1.0,0.56,0.51,0.7
olap-navigator.csv,1.0,0.55,0.56,0.8,0.65,0.55,0.83
pidgin.csv,0.36,0.73,0.81,0.33,0.99,0.58,0.63
sepgsql.csv,0.26,0.0,0.96,0.13,0.04,0.03,0.0
xstore.csv,0.57,0.23,0.37,0.4,0.39,0.67,0.98
