,reactos-mirror.csv,critterding.csv,etics.csv,badtrinity-zero.csv,mcore3d.csv,xbplayer.csv,kvs.csv,ogrehg.csv,genecys.csv,monetdb.csv,alpine.csv,boost.csv,quarkplayer.csv,gusanos.csv,projecteqemu.csv,modplug.csv,kftpgrabber.csv,enzo.csv,fmri-dmt.csv,passwordsafe.csv
alpine.csv,3.0,2.0,54.0,1.0,0.0,13.0,95.0,0.0,0.0,0.0,0.0,396.0,11.0,0.0,0.0,2.0,1.0,0.0,67.0,0.0
badtrinity-zero.csv,1.0,0.0,16.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,23.0,1.0,21.0,1.0,0.0,4.0,6.0,0.0,14.0,1.0
boost.csv,0.0,3.0,8.0,0.0,0.0,14.0,9.0,1.0,1.0,2.0,9.0,0.0,9.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0
critterding.csv,6.0,0.0,0.0,0.0,1.0,13.0,3.0,5.0,0.0,3.0,48.0,1.0,3.0,0.0,0.0,0.0,15.0,1.0,16.0,2.0
enzo.csv,0.0,0.0,13.0,0.0,1.0,2.0,17.0,1.0,0.0,0.0,13.0,4.0,44.0,4.0,0.0,0.0,11.0,0.0,5.0,9.0
etics.csv,0.0,1.0,0.0,0.0,0.0,12.0,20.0,0.0,2.0,15.0,2.0,1.0,3.0,3.0,2.0,0.0,17.0,1.0,9.0,4.0
fmri-dmt.csv,0.0,74.0,54.0,0.0,0.0,1.0,95.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
genecys.csv,0.0,1.0,12.0,0.0,1.0,4.0,17.0,1.0,0.0,2.0,11.0,1.0,16.0,5.0,0.0,0.0,23.0,0.0,4.0,4.0
gusanos.csv,0.0,1.0,2.0,4.0,0.0,6.0,18.0,2.0,0.0,11.0,32.0,0.0,11.0,0.0,4.0,0.0,4.0,0.0,10.0,5.0
kftpgrabber.csv,0.0,2.0,13.0,7.0,0.0,13.0,6.0,5.0,0.0,7.0,6.0,8.0,21.0,2.0,1.0,0.0,0.0,0.0,12.0,14.0
kvs.csv,2.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,41.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0
mcore3d.csv,0.0,0.0,16.0,0.0,0.0,4.0,4.0,4.0,3.0,10.0,29.0,1.0,31.0,2.0,3.0,0.0,3.0,0.0,3.0,1.0
modplug.csv,3.0,1.0,11.0,0.0,6.0,8.0,4.0,1.0,0.0,3.0,11.0,0.0,16.0,4.0,0.0,0.0,10.0,0.0,17.0,0.0
monetdb.csv,2.0,4.0,5.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,11.0,3.0,26.0,2.0,0.0,2.0,10.0,1.0,16.0,0.0
ogrehg.csv,0.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,5.0,10.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0
passwordsafe.csv,3.0,1.0,5.0,2.0,0.0,11.0,4.0,0.0,2.0,1.0,8.0,0.0,13.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0
projecteqemu.csv,5.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,8.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0
quarkplayer.csv,0.0,1.0,12.0,1.0,0.0,7.0,4.0,0.0,2.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,67.0,2.0
reactos-mirror.csv,0.0,1.0,0.0,0.0,3.0,11.0,23.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,11.0,0.0,6.0,4.0
xbplayer.csv,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,2.0,2.0,1.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
