,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.5,0.24,0.17,0.6,0.62,0.21,0.66,0.66,0.78,0.5,0.35,0.62,0.58,0.63,0.54,0.42
customsagetv.csv,0.27,0.21,0.0,0.22,0.46,0.23,0.32,0.0,0.27,0.33,0.23,0.19,0.46,0.12,0.22,0.88
fluidium.csv,0.05,0.05,0.0,0.3,0.0,0.34,0.0,0.05,0.0,0.0,0.0,0.0,0.09,0.65,0.02,0.15
guineu.csv,0.59,0.43,0.46,0.47,0.53,0.6,0.46,0.49,0.41,0.39,0.57,0.0,0.39,0.35,0.36,0.8
inkscape.csv,0.5,0.61,0.0,0.0,0.21,0.18,0.73,0.54,0.32,0.63,0.18,0.0,0.36,0.0,0.24,0.52
mpqc.csv,0.33,0.11,0.09,0.0,0.26,0.54,0.17,0.42,0.17,0.39,0.58,0.31,0.27,0.48,0.18,0.5
nsis.csv,0.44,0.4,0.66,0.3,0.37,0.58,0.38,0.35,0.55,0.54,0.74,0.73,0.62,0.27,0.46,0.55
octave.csv,0.38,0.45,0.06,0.21,0.59,0.29,0.27,0.54,0.1,0.5,0.34,0.47,0.23,0.6,0.26,0.05
owfs.csv,0.35,0.42,0.0,0.4,0.67,0.45,0.62,0.52,0.17,0.55,0.53,0.64,0.57,0.52,0.56,0.07
owlib.csv,0.66,0.67,0.38,0.61,0.63,0.28,0.6,0.61,0.65,0.59,0.49,0.41,0.73,0.52,0.39,0.69
pamguard.csv,0.48,0.48,0.58,0.63,0.6,0.46,0.62,0.59,0.71,0.4,0.31,0.68,0.59,0.17,0.62,0.32
prelude.csv,0.27,0.09,0.87,0.43,0.49,0.43,0.62,0.26,0.61,0.51,0.0,0.74,0.21,0.62,0.24,0.59
robocode.csv,0.71,0.61,0.02,0.59,0.63,0.45,0.75,0.77,0.55,0.62,0.4,0.42,0.51,0.59,0.49,0.6
uwom-server.csv,0.35,0.38,0.02,0.21,0.51,0.36,0.69,0.33,0.55,0.66,0.24,0.54,0.09,0.52,0.39,0.16
zengine.csv,0.0,0.05,0.75,0.28,0.13,0.24,0.13,0.0,0.39,0.09,0.43,0.87,0.27,0.42,0.0,0.44
zildo.csv,0.67,0.6,0.64,0.54,0.49,0.33,0.56,0.4,0.64,0.44,0.25,0.59,0.7,0.33,0.57,0.8
