,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,customsagetv.csv,xfce.csv,carabiner.csv,mesa3d.csv,trinitycore.csv,tencompetence.csv,oorexx.csv,elvishrayrenderer.csv
carabiner.csv,2.0,17.0,0.0,1.0,3.0,1.0,1.0,15.0,10.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0
checker-framework.csv,3.0,19.0,52.0,62.0,6.0,3.0,5.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,6.0,322.0,14.0,0.0,60.0,0.0
customsagetv.csv,0.0,0.0,1.0,62.0,3.0,0.0,1.0,15.0,1.0,0.0,0.0,3.0,0.0,250.0,1.0,0.0,2.0,0.0,2.0,0.0
elvishrayrenderer.csv,3.0,23.0,0.0,10.0,3.0,3.0,0.0,7.0,21.0,0.0,2.0,0.0,3.0,1.0,11.0,9.0,23.0,0.0,3.0,0.0
guineu.csv,0.0,0.0,0.0,1.0,10.0,3.0,1.0,11.0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,10.0,1.0,1.0,0.0
inkscape.csv,11.0,0.0,0.0,0.0,18.0,0.0,1.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0
mesa3d.csv,0.0,0.0,2.0,0.0,9.0,2.0,5.0,3.0,11.0,0.0,0.0,1.0,7.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0
nsis.csv,12.0,6.0,0.0,16.0,14.0,4.0,3.0,3.0,27.0,0.0,2.0,3.0,0.0,0.0,8.0,0.0,27.0,0.0,1.0,0.0
octave.csv,0.0,6.0,0.0,11.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0
oorexx.csv,11.0,1.0,0.0,1.0,7.0,0.0,1.0,9.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0
owfs.csv,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,13.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
owlib.csv,0.0,0.0,0.0,1.0,17.0,1.0,1.0,21.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,9.0,1.0,0.0,0.0
prelude.csv,0.0,0.0,0.0,1.0,13.0,2.0,0.0,4.0,10.0,1.0,2.0,10.0,1.0,1.0,6.0,1.0,12.0,0.0,1.0,0.0
robocode.csv,0.0,0.0,0.0,1.0,4.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0
tencompetence.csv,3.0,4.0,1.0,62.0,0.0,2.0,50.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,14.0,0.0,4.0,1.0
trinitycore.csv,0.0,9.0,0.0,1.0,24.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
uwom-server.csv,0.0,18.0,0.0,1.0,124.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0
xfce.csv,0.0,6.0,0.0,0.0,4.0,3.0,3.0,9.0,5.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0
zengine.csv,0.0,8.0,0.0,1.0,5.0,2.0,3.0,7.0,19.0,1.0,0.0,4.0,7.0,0.0,3.0,1.0,17.0,0.0,1.0,3.0
zildo.csv,2.0,0.0,1.0,3.0,3.0,1.0,0.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,14.0,0.0,1.0,2.0
