,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,18.0,24.0,22.0,3.0,2.0,4.0,10.0,0.0,3.0,0.0
ffigo.csv,4.0,2.0,7.0,5.0,1.0,1.0,7.0,0.0,4.0,0.0
ildjit.csv,13.0,52.0,1.0,2.0,1.0,4.0,97.0,1.0,1.0,0.0
proftp.csv,9.0,10.0,4.0,0.0,3.0,3.0,7.0,1.0,3.0,1.0
skia.csv,15.0,32.0,9.0,1.0,5.0,4.0,16.0,4.0,0.0,0.0
tencompetence.csv,52.0,52.0,9.0,1.0,4.0,0.0,30.0,4.0,3.0,0.0
theresa.csv,11.0,13.0,4.0,0.0,0.0,3.0,11.0,0.0,3.0,0.0
wxjs.csv,52.0,52.0,125.0,0.0,86.0,0.0,8.0,119.0,1.0,0.0
xstore.csv,13.0,19.0,9.0,0.0,0.0,1.0,10.0,0.0,4.0,0.0
