,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.17,0.08,0.11,0.45,0.69,0.59,0.15,0.28,0.4,0.38
ffigo.csv,0.25,0.5,0.25,0.55,0.47,0.12,0.19,0.77,0.36,0.14
ildjit.csv,0.12,0.0,0.57,0.1,0.25,0.2,0.0,0.5,0.25,0.33
proftp.csv,0.15,0.17,0.2,0.75,0.21,0.14,0.34,0.52,0.47,0.07
skia.csv,0.19,0.06,0.21,0.71,0.45,0.54,0.23,0.35,0.63,0.7
tencompetence.csv,0.0,0.0,0.14,0.1,0.25,0.43,0.18,0.22,0.2,0.83
theresa.csv,0.33,0.13,0.23,0.62,0.54,0.29,0.24,0.51,0.49,0.17
wxjs.csv,0.0,0.0,0.0,0.47,0.0,0.01,0.44,0.0,0.24,0.11
xstore.csv,0.3,0.1,0.24,0.45,0.71,0.49,0.21,0.78,0.48,0.43
