,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.57,0.56,0.53,0.64,0.49,0.56,0.49,0.94,0.55,0.65
ffigo.csv,0.8,0.67,0.95,0.48,0.57,0.96,0.92,0.4,0.47,0.97
ildjit.csv,0.71,0.67,0.87,0.89,0.94,0.99,0.9,0.74,0.89,0.9
proftp.csv,0.8,0.64,0.71,0.38,0.91,0.96,0.52,0.47,0.55,0.94
skia.csv,0.67,0.48,0.59,0.33,0.73,0.55,0.38,0.65,0.48,0.49
tencompetence.csv,0.69,0.55,0.97,0.91,0.96,0.75,0.72,0.94,0.94,0.66
theresa.csv,0.47,0.5,0.55,0.36,0.42,0.91,0.37,0.43,0.38,0.62
wxjs.csv,0.0,0.0,0.0,0.68,0.0,0.8,0.64,0.0,0.9,0.94
xstore.csv,0.47,0.5,0.46,0.52,0.44,0.48,0.76,0.36,0.47,0.48
