,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,6.0,2.0,0.0,1.0,1.0,7.0,1.0,15.0,0.0,15.0,0.0,5.0,1.0,2.0,1.0
bibletime.csv,9.0,2.0,0.0,1.0,6.0,6.0,5.0,0.0,3.0,43.0,0.0,13.0,7.0,2.0,0.0
boost.csv,3.0,1.0,0.0,1.0,2.0,5.0,3.0,0.0,1.0,52.0,0.0,9.0,3.0,0.0,1.0
doomlegacy.csv,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,48.0,0.0,8.0,3.0,0.0,0.0
gpac.csv,2.0,4.0,0.0,1.0,1.0,24.0,1.0,2.0,1.0,57.0,0.0,10.0,1.0,4.0,0.0
kftpgrabber.csv,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,70.0,0.0
nativeclient.csv,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,31.0,0.0,15.0,1.0,0.0,0.0
netatalk.csv,8.0,0.0,8.0,1.0,0.0,18.0,1.0,0.0,0.0,38.0,0.0,8.0,2.0,1.0,0.0
open-ms.csv,4.0,0.0,2.0,5.0,4.0,1.0,2.0,0.0,1.0,15.0,0.0,2.0,10.0,0.0,0.0
openmsx.csv,3.0,9.0,102.0,2.0,0.0,20.0,0.0,2.0,0.0,35.0,0.0,436.0,0.0,3.0,0.0
rosegarden.csv,1.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,43.0,0.0,18.0,7.0,0.0,0.0
rsyslog.csv,2.0,0.0,2.0,1.0,1.0,22.0,10.0,0.0,0.0,55.0,0.0,16.0,1.0,0.0,0.0
sandiaportals.csv,6.0,3.0,0.0,9.0,1.0,16.0,4.0,7.0,0.0,52.0,1.0,36.0,1.0,1.0,1.0
xmoto.csv,12.0,3.0,0.0,3.0,1.0,7.0,1.0,0.0,0.0,8.0,0.0,18.0,0.0,4.0,0.0
xqilla.csv,9.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,11.0,2.0,1.0,3.0
