,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,qlc.csv,tcl.csv,oppna-program-hsatools.csv,mia.csv,jaolt.csv,codepurge.csv,jcl.csv,gmerlin.csv,quantlib.csv
chipster.csv,0.0,98.5,96.5,0.0,198.0,99.0,1387.5,37.5,496.5,385.0,98.5,345.0,97.5,968.0,97.5,0.0,158.0
codepurge.csv,195.5,98.5,195.0,363.0,297.0,99.0,944.0,716.0,285.0,191.0,98.5,295.5,98.5,976.0,196.5,348.0,289.5
fontforge.csv,198.0,99.0,294.0,98.5,396.0,99.0,2249.0,269.5,98.5,385.0,98.5,394.0,98.5,1868.0,198.0,195.0,388.0
gmerlin.csv,0.0,99.0,195.0,98.5,0.0,99.0,2249.0,0.0,98.5,0.0,98.5,394.0,98.5,1868.0,0.0,90.5,388.0
hatari.csv,99.0,98.5,92.5,98.5,396.0,1027.5,1960.0,904.0,98.5,286.5,98.5,394.0,98.5,1118.5,198.0,96.5,95.5
jaolt.csv,96.5,99.0,96.5,98.5,99.0,99.0,942.0,543.0,98.5,0.0,98.5,196.0,98.5,1057.5,439.5,184.5,95.5
jcl.csv,198.0,98.5,294.0,98.5,99.0,846.5,1287.0,275.5,1263.0,259.5,98.5,416.0,97.5,917.0,97.5,92.5,95.5
ltp.csv,99.0,99.0,195.0,98.5,584.5,1031.5,2053.5,904.0,98.5,92.5,98.5,294.0,95.5,1580.5,198.0,96.5,95.5
mia.csv,99.0,91.5,177.0,98.5,95.5,557.0,917.5,273.5,928.0,385.0,96.5,95.5,98.5,277.0,836.5,96.5,375.0
net-snmp.csv,96.5,99.0,195.0,98.5,198.0,99.0,644.0,904.0,98.5,289.5,97.5,295.0,97.5,1068.0,196.5,96.5,388.0
opde.csv,198.0,98.5,294.0,96.5,396.0,99.0,1129.5,537.0,98.5,0.0,98.5,394.0,98.5,1016.5,198.0,92.5,95.5
oppna-program-hsatools.csv,99.0,99.0,195.0,98.5,198.0,937.0,2194.5,726.0,98.5,385.0,98.5,394.0,98.5,1257.5,97.5,294.0,290.5
powerfolder-.csv,99.0,98.5,96.5,98.5,99.0,98.5,788.5,170.0,98.5,191.0,98.5,293.0,98.5,272.0,97.5,294.0,388.0
qlc.csv,0.0,98.5,0.0,98.5,99.0,99.0,939.5,0.0,98.5,0.0,186.0,394.0,97.5,1774.0,97.5,0.0,95.5
quantlib.csv,198.0,99.0,87.5,0.0,396.0,69.5,0.0,904.0,98.5,385.0,97.5,295.0,157.0,0.0,198.0,294.0,93.5
tcl.csv,99.0,99.0,193.0,98.5,1179.0,99.0,2013.0,0.0,1202.5,93.5,98.5,2786.5,98.5,1794.0,0.0,96.5,386.0
