,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,0.37,0.24,0.0,0.32,0.09,0.26,0.24,0.06,0.09,1.0,0.16,0.41,0.0,0.41,0.28,0.15,0.19
botsnscouts.csv,0.16,0.24,0.0,0.05,0.37,0.32,1.0,0.31,0.15,0.11,0.16,0.25,0.29,0.1,0.36,0.11,0.21
cities3d.csv,0.41,0.29,0.32,0.87,0.59,0.35,0.29,0.38,0.77,0.29,0.53,0.46,0.0,0.46,0.49,0.84,0.43
dynalloy.csv,0.98,0.36,0.04,0.22,0.61,0.42,0.66,0.54,0.44,0.23,0.71,0.59,0.33,0.68,0.58,0.96,0.6
electric-core.csv,0.43,0.93,0.56,0.09,0.46,0.28,0.29,0.25,0.8,0.0,0.33,0.33,0.0,0.41,0.28,0.16,0.41
findbugs.csv,0.45,0.47,0.5,0.23,0.56,0.43,0.3,0.39,0.4,0.42,0.47,0.46,0.23,0.64,0.96,0.89,0.54
img-browse-sort.csv,0.36,0.39,0.0,0.22,0.47,0.51,0.56,0.49,0.52,0.2,0.59,0.52,0.96,0.5,0.48,0.87,0.16
jparsec.csv,0.43,0.31,0.43,0.16,0.37,0.46,0.66,0.58,0.77,0.28,0.73,0.98,0.37,0.71,0.53,0.26,0.47
moast.csv,0.23,0.03,0.0,0.13,0.0,0.63,0.18,0.57,0.01,0.0,0.23,0.14,0.26,0.05,0.24,0.99,0.0
mptvseries.csv,0.53,0.47,0.21,0.21,0.97,0.48,0.54,0.55,0.21,0.22,0.49,0.57,0.42,0.52,0.58,0.93,0.5
mvnforum.csv,0.3,0.15,0.44,0.26,0.08,0.91,0.24,0.52,0.4,0.15,0.32,0.55,0.0,0.4,0.32,0.06,0.24
nosleepsoftware.csv,0.12,0.44,0.93,0.28,0.13,0.19,0.5,0.37,0.47,0.21,0.28,0.44,0.43,0.47,0.38,0.1,0.57
ogre.csv,0.53,0.35,0.41,0.16,0.58,0.46,0.66,0.53,1.0,0.32,0.71,0.57,0.35,0.8,0.55,0.94,0.78
openfrag.csv,0.54,0.39,0.31,0.2,0.52,0.46,0.57,0.55,0.66,0.33,0.95,0.58,0.39,0.7,0.53,0.96,0.81
qdvdauthor.csv,0.23,0.34,0.05,0.16,0.51,0.55,0.54,0.53,0.5,0.45,0.68,0.39,0.37,0.98,0.34,0.94,0.47
sumatrapdf.csv,0.57,0.4,0.13,0.29,0.51,0.44,0.61,0.97,0.47,0.43,0.68,0.6,0.43,0.69,0.52,0.16,0.67
zxing.csv,0.31,0.45,0.27,0.22,0.28,0.27,0.44,0.12,0.42,0.27,0.39,0.3,0.29,0.66,0.35,0.16,0.98
