,recall,precision,pf,wins
badtrinitycore.csv,0.34,0.42,0.18,7
beast-mcmc.csv,0.78,0.51,0.68,8
bscwweasel.csv,0.24,0.44,0.19,6
codeblocks.csv,0.67,0.57,0.4,16
gamestone.csv,0.26,0.5,0.19,12
iaml.csv,0.36,0.57,0.25,15
jbasic.csv,0.82,0.52,0.65,10
modplug.csv,0.88,0.46,0.81,4
pdfedit.csv,0.47,0.51,0.38,11
redshell.csv,0.64,0.36,0.7,0
sabbu.csv,0.55,0.56,0.4,14
silvertree.csv,0.83,0.49,0.76,5
t-2.csv,0.59,0.47,0.75,1
xinity.csv,0.59,0.51,0.75,3
xreal.csv,0.21,0.5,0.23,9
zabbix.csv,0.49,0.53,0.42,13
zengine.csv,0.98,0.49,0.97,2
