,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.09,0.09,0.59,0.48,0.13,0.46,0.35,0.61,0.94
carabiner.csv,0.48,0.62,0.49,0.5,0.5,0.74,0.17,0.84,0.49
dvt.csv,0.64,0.74,0.0,0.2,0.46,0.0,0.7,0.4,0.62
flylinkdc.csv,0.71,0.24,0.44,0.55,0.63,0.73,0.37,0.09,0.41
jsr308-langtools.csv,0.04,0.24,0.67,0.64,0.7,0.93,0.13,0.36,0.8
rtb-team.csv,0.28,0.27,0.79,0.26,0.0,0.0,0.0,0.3,0.0
stemkit.csv,0.39,0.17,0.45,0.41,0.18,0.52,0.8,0.3,0.35
unimrcp.csv,0.65,0.39,0.67,0.61,0.78,0.74,0.37,0.49,0.64
utgb.csv,0.52,0.33,0.45,0.69,0.76,0.2,0.37,0.35,0.35
