,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,0.0,185.0,91.5,951.0,0.0,290.0,966.0,1823.0,1936.5,1845.0,98.5,192.5,1145.0,290.5,198.0,96.5,174.0,99.0,98.5,96.5
alpine.csv,195.0,1423.0,197.5,1673.5,99.0,196.0,904.5,2569.0,4539.0,99.0,98.5,191.0,1238.5,290.5,297.0,197.5,94.5,97.5,98.5,293.5
enzo.csv,195.0,848.0,98.5,5902.5,99.0,196.0,1684.0,2356.5,3644.0,725.0,98.5,487.0,1571.0,280.5,99.0,197.5,98.5,198.0,98.5,195.0
flylinkdc.csv,99.0,368.0,197.5,5537.0,99.0,99.0,601.5,1782.0,3200.0,99.0,91.5,292.0,1137.5,282.5,395.0,98.5,98.5,198.0,96.5,195.0
fw4spl.csv,89.5,860.0,351.0,1041.5,198.0,97.5,945.5,1019.0,2960.0,1772.5,98.5,487.0,1320.0,251.5,97.5,98.5,98.5,172.0,98.5,195.0
grisbi.csv,195.0,1330.5,197.5,5902.5,99.0,99.0,1608.5,3823.5,3709.5,98.5,98.5,388.5,1488.5,290.5,689.0,197.5,98.5,198.0,98.5,293.5
jcae.csv,21.5,374.0,95.5,502.5,1342.5,191.5,261.5,1115.0,0.0,358.0,98.5,57.0,528.5,165.0,296.5,80.5,81.5,97.5,90.5,0.0
jcl.csv,99.0,655.5,197.5,3439.0,99.0,196.0,349.0,2292.5,3409.5,286.0,86.5,194.5,1153.0,183.0,98.5,98.5,98.5,99.0,93.5,195.0
libarchive.csv,195.0,1331.5,97.5,3338.0,99.0,295.0,1585.0,3634.5,3666.0,98.5,98.5,487.0,1767.5,290.5,297.0,197.5,189.0,198.0,98.5,195.0
mimosa.csv,198.0,951.5,197.5,4894.5,99.0,99.0,689.0,4141.5,3916.5,99.0,98.5,487.0,1767.5,89.5,198.0,98.5,98.5,99.0,96.5,293.5
n2cms.csv,99.0,1232.0,98.5,3342.0,99.0,194.0,1596.5,518.0,3732.5,97.5,98.5,487.0,1338.5,168.0,98.5,98.5,98.5,198.0,98.5,293.5
nabu-library.csv,198.0,1333.5,97.5,717.0,99.0,272.5,948.5,1846.0,2256.0,1642.5,0.0,487.0,0.0,73.5,99.0,197.5,98.5,823.5,98.5,435.5
net-snmp.csv,96.5,1045.0,98.5,2712.5,99.0,99.0,946.0,2753.5,3028.5,99.0,98.5,484.0,1682.0,265.5,297.0,97.5,98.5,196.5,98.5,96.5
ossbuild.csv,99.0,663.5,197.5,415.5,99.0,389.5,78.5,1660.5,965.5,99.0,98.5,194.5,1238.5,89.5,395.0,526.0,184.0,99.0,81.5,195.0
quickfast.csv,198.0,369.0,95.5,5731.5,99.0,196.0,1580.0,3337.5,3461.0,97.5,98.5,487.0,1391.0,183.0,99.0,197.5,98.5,198.0,98.5,195.0
tcvp.csv,78.5,282.5,41.5,0.0,0.0,196.0,180.0,263.5,647.5,0.0,67.5,24.5,351.0,148.0,99.0,84.5,10.5,0.0,68.5,0.0
vdsf.csv,198.0,943.5,197.5,5902.5,198.0,99.0,1776.5,2091.0,3551.0,99.0,98.5,487.0,785.5,290.5,297.0,197.5,98.5,198.0,98.5,293.5
virtuoso.csv,198.0,1424.0,294.0,5902.5,99.0,99.0,1776.5,3625.5,3569.5,99.0,98.5,487.0,1767.5,380.0,297.0,188.0,98.5,198.0,92.5,195.0
xbrlapi.csv,137.0,359.5,98.5,142.0,0.0,283.0,871.5,1494.0,0.0,99.0,92.5,148.0,0.0,23.5,395.5,0.0,98.5,454.0,90.5,0.0
yarp.csv,99.0,88.5,97.5,1182.5,2269.5,99.0,941.5,913.0,0.0,97.5,45.5,194.5,588.0,186.0,297.0,0.0,98.5,198.0,86.5,92.5
