,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,doomlegacy.csv,illumination.csv,pi-qmc.csv,open-ms.csv,tango-cs.csv,geochat.csv
decidr.csv,1.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,7.0,1.0,3.0,25.0,0.0,5.0,1.0,5.0,0.0,2.0
doomlegacy.csv,5.0,16.0,0.0,0.0,9.0,7.0,0.0,0.0,4.0,8.0,4.0,28.0,0.0,5.0,0.0,3.0,0.0,7.0
elmo.csv,3.0,1.0,3.0,0.0,18.0,104.0,5.0,0.0,1.0,0.0,2.0,6.0,0.0,4.0,1.0,22.0,0.0,10.0
geochat.csv,3.0,0.0,2.0,0.0,6.0,15.0,0.0,2.0,3.0,4.0,0.0,23.0,0.0,6.0,6.0,5.0,1.0,0.0
gpac.csv,5.0,71.0,4.0,0.0,1.0,8.0,8.0,0.0,1.0,4.0,2.0,35.0,0.0,6.0,2.0,13.0,0.0,12.0
illumination.csv,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,52.0,0.0,23.0,1.0,0.0,0.0,6.0,5.0,10.0
ktc.csv,0.0,5.0,4.0,0.0,4.0,2.0,5.0,2.0,0.0,1.0,0.0,4.0,0.0,6.0,1.0,5.0,0.0,4.0
neoengine.csv,4.0,8.0,0.0,0.0,4.0,15.0,0.0,0.0,1.0,5.0,3.0,48.0,1.0,7.0,4.0,10.0,0.0,7.0
nicepress.csv,6.0,71.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,52.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,9.0
omseek.csv,1.0,8.0,5.0,1.0,5.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,77.0,7.0,0.0,1.0
open-ms.csv,6.0,8.0,3.0,0.0,5.0,5.0,0.0,1.0,3.0,4.0,1.0,81.0,1.0,8.0,10.0,0.0,0.0,14.0
pi-qmc.csv,1.0,8.0,5.0,0.0,11.0,2.0,3.0,0.0,2.0,5.0,1.0,23.0,1.0,16.0,0.0,4.0,0.0,5.0
rosegarden.csv,2.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,54.0,1.0,9.0,0.0,5.0,0.0,10.0
smarttag.csv,4.0,71.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,16.0,0.0,6.0,0.0,9.0,0.0,6.0
sylpheed-claws.csv,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,16.0,0.0,4.0,9.0,8.0,0.0,0.0
tango-cs.csv,9.0,71.0,2.0,1.0,20.0,9.0,0.0,8.0,1.0,3.0,6.0,25.0,2.0,2.0,4.0,4.0,0.0,7.0
xemeiah.csv,2.0,12.0,2.0,0.0,16.0,5.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0
zscreen.csv,12.0,1.0,5.0,0.0,3.0,5.0,13.0,0.0,3.0,4.0,1.0,37.0,0.0,4.0,2.0,34.0,0.0,6.0
