,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.45,0.64,0.4,0.51,0.56,0.35,0.83,0.5,0.35
ctrlr.csv,0.62,0.96,0.75,0.97,0.76,0.64,0.66,0.75,0.59
customsagetv.csv,0.79,0.62,0.48,0.83,0.67,0.92,0.8,0.75,0.4
glas.csv,0.48,0.35,0.34,0.4,0.54,0.4,0.5,0.53,0.36
octave.csv,0.67,0.9,0.58,0.93,0.84,0.73,0.57,0.71,0.95
tango-cs.csv,0.73,0.42,0.5,0.41,0.63,0.39,0.43,0.42,0.49
xcf.csv,0.44,0.38,0.44,0.43,0.69,0.42,0.46,0.42,0.34
xfce.csv,0.48,0.37,0.93,0.34,0.5,0.38,0.42,0.38,0.34
zildo.csv,0.65,0.42,0.43,0.36,0.68,0.4,0.83,0.67,0.36
