,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.63,0.85,0.16,0.0,0.0,0.24,0.37,0.02,0.0
avisynth2.csv,0.0,0.3,0.01,0.01,0.03,0.03,0.02,0.01,0.0
les-indemodables.csv,0.45,0.41,0.71,0.98,0.82,0.97,0.29,0.09,0.87
lportal.csv,0.0,0.0,0.12,0.54,0.08,0.18,0.31,0.0,0.55
mbse.csv,0.66,0.67,0.24,0.27,0.03,0.13,0.35,0.56,0.46
mplayer-ce.csv,0.46,0.33,0.54,0.22,0.58,0.89,0.52,0.96,0.34
simplewebservices.csv,0.7,0.81,0.92,0.99,0.97,0.8,0.92,0.34,0.97
vapor.csv,0.28,0.7,0.0,0.06,1.0,0.0,1.0,0.99,0.0
zscreen.csv,0.42,0.22,0.99,0.26,0.92,0.76,0.08,0.44,0.87
