,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.8,1.02,0.34,1.0,1.0,0.96,1.02,0.92,1.0
avisynth2.csv,1.0,0.74,1.0,1.0,0.03,0.96,0.97,1.0,1.0
les-indemodables.csv,0.49,0.68,0.71,0.98,0.82,0.97,0.44,0.89,0.88
lportal.csv,1.0,0.8,0.96,0.65,1.0,0.33,0.55,1.0,0.68
mbse.csv,0.7,0.8,0.68,0.43,1.0,0.77,0.74,0.61,0.7
mplayer-ce.csv,0.49,0.58,0.64,0.58,0.67,0.89,0.59,0.96,0.56
simplewebservices.csv,0.71,0.83,0.92,0.99,0.97,0.8,0.92,0.49,0.97
vapor.csv,0.52,0.72,1.0,0.85,1.0,1.0,1.0,0.99,1.0
zscreen.csv,0.51,0.33,0.99,0.52,0.92,0.76,0.98,0.57,0.89
