,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.22,0.47,0.61,0.0,0.0,0.01,0.08,0.73,0.0
avisynth2.csv,0.0,0.65,0.0,0.0,0.6,0.06,0.5,0.0,0.5
les-indemodables.csv,0.38,0.66,0.33,0.25,0.06,0.04,0.57,0.46,0.45
lportal.csv,0.0,1.0,0.12,0.28,0.0,0.15,0.5,0.0,0.47
mbse.csv,0.29,0.59,0.36,0.44,0.0,0.08,0.36,0.49,0.46
mplayer-ce.csv,0.39,0.73,0.3,0.41,0.05,0.04,0.44,0.42,0.58
simplewebservices.csv,0.32,0.65,0.27,0.25,0.05,0.05,0.38,0.58,0.45
vapor.csv,0.41,0.67,0.0,0.48,0.05,0.0,0.36,0.42,0.0
zscreen.csv,0.38,0.85,0.27,0.41,0.05,0.05,0.17,0.51,0.44
